subject,block,trial,temporal,perceptual,spatial,category,trialType,imageNameL,imageNameR,imageNameC,targetflanker,response,accuracy,RT,TimeInitialFix,TimeImagePresented,TimeButtonPress,BlockType,Run,TType
22,5,11,2,1,2,1,1,1_1_2_1.bmp,1_1_3_3.bmp,1_1_2_3.bmp,2,0,0,NaN,491.6797393,484.0139485,NaN,6,1,0
22,5,12,2,1,2,2,0,2_1_3_2.bmp,2_2_2_0.bmp,2_2_3_1.bmp,1,0,0,NaN,493.7628408,494.2672548,NaN,6,1,1
22,5,13,2,1,2,2,0,2_1_3_2.bmp,2_2_2_0.bmp,2_2_4_2.bmp,1,0,0,NaN,499.8356749,494.2672548,NaN,6,1,0
22,5,14,2,1,2,2,0,2_1_3_2.bmp,2_2_2_0.bmp,2_1_3_3.bmp,2,0,0,NaN,501.90079,494.2672548,NaN,6,1,0
22,5,15,2,1,2,2,0,2_1_3_2.bmp,2_2_2_0.bmp,2_2_5_1.bmp,1,1,0,0.878825755,504.0094308,494.2672548,505.3923579,6,1,0
22,5,16,2,1,2,2,1,2_1_3_2.bmp,2_2_2_0.bmp,2_3_3_0.bmp,2,0,0,NaN,506.0823648,494.2672548,NaN,6,1,0
22,5,17,2,1,2,3,0,3_2_5_1.bmp,3_3_5_2.bmp,3_3_5_3.bmp,1,0,0,NaN,508.2435765,508.7479241,NaN,6,1,1
22,5,18,2,1,2,3,1,3_2_5_1.bmp,3_3_5_2.bmp,3_5_5_0.bmp,1,0,0,NaN,514.3496505,508.7479241,NaN,6,1,0
22,5,19,2,1,2,4,0,4_1_4_2.bmp,4_2_3_3.bmp,4_2_3_2.bmp,1,2,1,1.138521894,516.4566983,516.9609099,522.1037118,6,1,1
22,5,20,2,1,2,4,0,4_1_4_2.bmp,4_2_3_3.bmp,4_1_4_3.bmp,2,1,1,0.935167981,522.5284034,516.9609099,523.9676834,6,1,0
22,5,21,2,1,2,4,1,4_1_4_2.bmp,4_2_3_3.bmp,4_2_3_2.bmp,1,2,1,0.582417331,524.5931449,516.9609099,525.6796645,6,1,0
22,5,22,2,1,2,1,0,1_1_3_2.bmp,1_3_4_3.bmp,1_3_3_0.bmp,2,0,0,NaN,526.680214,527.1844616,NaN,6,1,1
22,5,23,2,1,2,1,0,1_1_3_2.bmp,1_3_4_3.bmp,1_3_4_1.bmp,1,0,0,NaN,532.751517,527.1844616,NaN,6,1,0
22,5,24,2,1,2,1,0,1_1_3_2.bmp,1_3_4_3.bmp,1_3_4_1.bmp,1,0,0,NaN,534.8190006,527.1844616,NaN,6,1,0
22,5,25,2,1,2,1,1,1_1_3_2.bmp,1_3_4_3.bmp,1_3_3_0.bmp,2,0,0,NaN,536.8809118,527.1844616,NaN,6,1,0
22,5,26,2,1,2,2,0,2_1_4_3.bmp,2_1_2_1.bmp,2_1_4_1.bmp,2,1,1,0.88496475,538.9896852,539.4939581,544.3830704,6,1,1
22,5,27,2,1,2,2,0,2_1_4_3.bmp,2_1_2_1.bmp,2_1_4_1.bmp,2,0,0,NaN,545.0564955,539.4939581,NaN,6,1,0
22,5,28,2,1,2,2,0,2_1_4_3.bmp,2_1_2_1.bmp,2_1_1_0.bmp,1,2,1,0.585330289,547.1174795,539.4939581,548.2068969,6,1,0
22,5,29,2,1,2,2,0,2_1_4_3.bmp,2_1_2_1.bmp,2_1_2_3.bmp,1,0,0,NaN,549.1865777,539.4939581,NaN,6,1,0
22,5,30,2,1,2,2,0,2_1_4_3.bmp,2_1_2_1.bmp,2_1_4_1.bmp,2,0,0,NaN,551.288668,539.4939581,NaN,6,1,0
22,6,1,2,2,1,2,0,2_1_5_1.bmp,2_2_4_1.bmp,2_2_4_3.bmp,1,0,0,NaN,569.4726912,569.9770265,NaN,7,1,0
22,6,2,2,2,1,2,0,2_1_5_1.bmp,2_2_4_1.bmp,2_1_1_0.bmp,2,2,0,0.905539938,575.5722663,569.9770265,576.9820019,7,1,0
22,6,3,2,2,1,2,0,2_1_5_1.bmp,2_2_4_1.bmp,2_1_1_0.bmp,2,1,1,0.699410979,577.6344302,569.9770265,578.8379764,7,1,0
22,6,4,2,2,1,2,1,2_1_5_1.bmp,2_2_4_1.bmp,2_2_2_0.bmp,1,2,1,0.790311192,579.7032545,569.9770265,580.9978995,7,1,0
22,6,5,2,2,1,1,0,1_3_5_1.bmp,1_3_4_3.bmp,1_3_4_1.bmp,1,1,0,0.872960479,581.7762737,582.2805796,587.1576462,7,1,1
22,6,6,2,2,1,1,0,1_3_5_1.bmp,1_3_4_3.bmp,1_3_4_1.bmp,1,1,0,0.541599264,587.8800387,582.2805796,588.9257618,7,1,0
22,6,7,2,2,1,1,1,1_3_5_1.bmp,1_3_4_3.bmp,1_3_4_1.bmp,1,1,0,0.41372176,589.9436178,582.2805796,590.8615454,7,1,0
22,6,8,2,2,1,2,0,2_2_3_2.bmp,2_2_2_0.bmp,2_2_5_1.bmp,1,0,0,NaN,592.0196843,592.524041,NaN,7,1,1
22,6,9,2,2,1,2,0,2_2_3_2.bmp,2_2_2_0.bmp,2_3_3_0.bmp,2,0,0,NaN,598.0925119,592.524041,NaN,7,1,0
22,6,10,2,2,1,2,0,2_2_3_2.bmp,2_2_2_0.bmp,2_2_3_1.bmp,1,2,1,0.669421483,600.1917177,592.524041,601.3652588,7,1,0
22,6,11,2,2,1,2,1,2_2_3_2.bmp,2_2_2_0.bmp,2_2_4_1.bmp,1,2,1,0.606610957,602.2545234,592.524041,603.3651584,7,1,0
22,6,12,2,2,1,4,0,4_1_1_0.bmp,4_1_5_2.bmp,4_1_4_1.bmp,2,0,0,NaN,604.3332622,604.8376156,NaN,7,1,1
22,6,13,2,2,1,4,0,4_1_1_0.bmp,4_1_5_2.bmp,4_5_5_0.bmp,1,0,0,NaN,610.4052374,604.8376156,NaN,7,1,0
22,6,14,2,2,1,4,1,4_1_1_0.bmp,4_1_5_2.bmp,4_1_5_3.bmp,1,0,0,NaN,612.5072726,604.8376156,NaN,7,1,0
22,6,15,2,2,1,1,0,1_1_5_2.bmp,1_1_4_2.bmp,1_1_5_3.bmp,2,1,1,0.709963728,614.585753,615.0904585,619.8046422,7,1,1
22,6,16,2,2,1,1,0,1_1_5_2.bmp,1_1_4_2.bmp,1_5_5_0.bmp,2,0,0,NaN,620.6670163,615.0904585,NaN,7,1,0
22,6,17,2,2,1,1,1,1_1_5_2.bmp,1_1_4_2.bmp,1_1_5_3.bmp,2,2,0,1.260788911,622.7275256,615.0904585,624.4924398,7,1,0
22,6,18,2,2,1,3,0,3_2_5_3.bmp,3_4_4_0.bmp,3_2_5_2.bmp,2,0,0,NaN,624.885514,625.390282,NaN,7,1,1
22,6,19,2,2,1,3,0,3_2_5_3.bmp,3_4_4_0.bmp,3_4_5_1.bmp,1,2,1,0.747120994,630.9932553,625.390282,632.2442702,7,1,0
22,6,20,2,2,1,3,0,3_2_5_3.bmp,3_4_4_0.bmp,3_4_5_2.bmp,1,1,0,0.988586733,633.0956313,625.390282,634.588151,7,1,0
22,6,21,2,2,1,3,0,3_2_5_3.bmp,3_4_4_0.bmp,3_2_5_1.bmp,2,0,0,NaN,635.2576079,625.390282,NaN,7,1,0
22,6,22,2,2,1,3,0,3_2_5_3.bmp,3_4_4_0.bmp,3_4_5_2.bmp,1,1,0,1.337562406,637.3304923,625.390282,639.1719874,7,1,0
22,6,23,2,2,1,3,0,3_2_5_3.bmp,3_4_4_0.bmp,3_2_5_2.bmp,2,0,0,NaN,639.4026141,625.390282,NaN,7,1,0
22,6,24,2,2,1,3,1,3_2_5_3.bmp,3_4_4_0.bmp,3_2_5_1.bmp,2,0,0,NaN,641.4747061,625.390282,NaN,7,1,0
22,6,25,2,2,1,2,0,2_1_2_2.bmp,2_3_5_2.bmp,2_1_2_3.bmp,2,1,1,0.838634446,643.6006117,644.1048689,648.9477497,7,1,1
22,6,26,2,2,1,2,0,2_1_2_2.bmp,2_3_5_2.bmp,2_5_5_0.bmp,1,0,0,NaN,649.6710755,644.1048689,NaN,7,1,0
22,6,27,2,2,1,2,0,2_1_2_2.bmp,2_3_5_2.bmp,2_3_5_3.bmp,1,0,0,NaN,651.7406545,644.1048689,NaN,7,1,0
22,6,28,2,2,1,2,1,2_1_2_2.bmp,2_3_5_2.bmp,2_1_2_3.bmp,2,0,0,NaN,653.8020237,644.1048689,NaN,7,1,0
22,6,29,2,2,1,4,0,4_2_2_0.bmp,4_4_4_0.bmp,4_2_5_1.bmp,2,1,1,0.723592887,655.8831941,656.3874667,661.1153216,7,1,1
22,6,30,2,2,1,4,0,4_2_2_0.bmp,4_4_4_0.bmp,4_2_3_2.bmp,2,0,0,NaN,661.9540453,656.3874667,NaN,7,1,0
22,7,1,1,2,1,1,0,1_4_4_0.bmp,1_4_5_2.bmp,1_4_5_2.bmp,2,0,0,NaN,680.1271393,680.6313421,NaN,3,1,0
22,7,2,1,2,1,1,0,1_4_4_0.bmp,1_4_5_2.bmp,1_4_5_3.bmp,1,2,1,0.845823849,686.1965242,680.6313421,687.5464316,3,1,0
22,7,3,1,2,1,1,0,1_4_4_0.bmp,1_4_5_2.bmp,1_5_5_0.bmp,1,2,1,0.867647147,688.2626154,680.6313421,689.6344359,3,1,0
22,7,4,1,2,1,1,1,1_4_4_0.bmp,1_4_5_2.bmp,1_5_5_0.bmp,1,2,1,0.491457326,690.3267726,680.6313421,691.3223507,3,1,0
22,7,5,1,2,1,2,0,2_2_3_2.bmp,2_2_2_0.bmp,2_2_3_1.bmp,1,0,0,NaN,692.4102517,692.9145459,NaN,3,1,1
22,7,6,1,2,1,2,0,2_2_3_2.bmp,2_2_2_0.bmp,2_2_5_1.bmp,1,2,1,1.145888267,698.4798776,692.9145459,700.1300444,3,1,0
22,7,7,1,2,1,2,0,2_2_3_2.bmp,2_2_2_0.bmp,2_3_3_0.bmp,2,0,0,NaN,700.5465746,692.9145459,NaN,3,1,0
22,7,8,1,2,1,2,1,2_2_3_2.bmp,2_2_2_0.bmp,2_3_3_0.bmp,2,0,0,NaN,702.6088551,692.9145459,NaN,3,1,0
22,7,9,1,2,1,1,0,1_5_5_0.bmp,1_2_4_2.bmp,1_2_5_1.bmp,2,1,1,0.836616858,704.6801407,705.1844255,710.0257332,3,1,1
22,7,10,1,2,1,1,0,1_5_5_0.bmp,1_2_4_2.bmp,1_4_4_0.bmp,1,2,1,0.862543537,710.7470197,705.1844255,712.1137784,3,1,0
22,7,11,1,2,1,1,0,1_5_5_0.bmp,1_2_4_2.bmp,1_4_4_0.bmp,1,2,1,0.888537217,712.8088583,705.1844255,714.2015869,3,1,0
22,7,12,1,2,1,1,1,1_5_5_0.bmp,1_2_4_2.bmp,1_1_5_1.bmp,2,0,0,NaN,714.8766195,705.1844255,NaN,3,1,0
22,7,13,1,2,1,4,0,4_2_2_0.bmp,4_1_2_3.bmp,4_2_4_2.bmp,2,1,1,1.017853623,716.9549154,717.4591949,722.4813384,3,1,1
22,7,14,1,2,1,4,0,4_2_2_0.bmp,4_1_2_3.bmp,4_2_3_2.bmp,2,0,0,NaN,723.0267076,717.4591949,NaN,3,1,0
22,7,15,1,2,1,4,0,4_2_2_0.bmp,4_1_2_3.bmp,4_1_2_1.bmp,1,0,0,NaN,725.0967126,717.4591949,NaN,3,1,0
22,7,16,1,2,1,4,1,4_2_2_0.bmp,4_1_2_3.bmp,4_1_2_1.bmp,1,0,0,NaN,727.1609566,717.4591949,NaN,3,1,0
22,7,17,1,2,1,2,0,2_2_4_1.bmp,2_2_3_2.bmp,2_2_4_3.bmp,2,0,0,NaN,729.2356134,729.7397459,NaN,3,1,1
22,7,18,1,2,1,2,0,2_2_4_1.bmp,2_2_3_2.bmp,2_2_2_0.bmp,2,0,0,NaN,735.3058456,729.7397459,NaN,3,1,0
22,7,19,1,2,1,2,0,2_2_4_1.bmp,2_2_3_2.bmp,2_2_2_0.bmp,2,0,0,NaN,737.3653838,729.7397459,NaN,3,1,0
22,7,20,1,2,1,2,1,2_2_4_1.bmp,2_2_3_2.bmp,2_2_2_0.bmp,2,0,0,NaN,739.426613,729.7397459,NaN,3,1,0
22,7,21,1,2,1,3,0,3_1_5_2.bmp,3_2_2_0.bmp,3_1_5_3.bmp,2,0,0,NaN,741.576775,742.081193,NaN,3,1,1
22,7,22,1,2,1,3,0,3_1_5_2.bmp,3_2_2_0.bmp,3_1_5_3.bmp,2,0,0,NaN,747.6552999,742.081193,NaN,3,1,0
22,7,23,1,2,1,3,0,3_1_5_2.bmp,3_2_2_0.bmp,3_1_5_3.bmp,2,1,1,0.80529933,749.7313093,742.081193,751.0404067,3,1,0
22,7,24,1,2,1,3,1,3_1_5_2.bmp,3_2_2_0.bmp,3_2_3_1.bmp,1,2,1,0.71897572,751.8414293,742.081193,753.0643507,3,1,0
22,7,25,1,2,1,1,0,1_2_5_2.bmp,1_4_4_0.bmp,1_4_5_1.bmp,1,2,1,0.956635535,753.9190979,754.4233761,759.3842307,3,1,1
22,7,26,1,2,1,1,0,1_2_5_2.bmp,1_4_4_0.bmp,1_5_5_0.bmp,2,1,1,0.572553235,760.0033036,754.4233761,761.0800942,3,1,0
22,7,27,1,2,1,1,0,1_2_5_2.bmp,1_4_4_0.bmp,1_4_5_2.bmp,1,1,0,0.974770389,762.0811296,754.4233761,763.5599838,3,1,0
22,7,28,1,2,1,1,1,1_2_5_2.bmp,1_4_4_0.bmp,1_4_5_1.bmp,1,0,0,NaN,764.1589754,754.4233761,NaN,3,1,0
22,7,29,1,2,1,3,0,3_1_3_3.bmp,3_4_4_0.bmp,3_4_5_1.bmp,1,1,0,1.33650028,766.3070138,766.8114146,772.1517647,3,1,1
22,7,30,1,2,1,3,0,3_1_3_3.bmp,3_4_4_0.bmp,3_4_5_1.bmp,1,1,0,0.541647037,772.4022821,766.8114146,773.4477515,3,1,0
22,8,1,1,1,2,2,0,2_4_5_1.bmp,2_1_5_1.bmp,2_4_4_0.bmp,2,0,0,NaN,790.5961288,791.1005846,NaN,2,1,0
22,8,2,1,1,2,2,0,2_4_5_1.bmp,2_1_5_1.bmp,2_4_4_0.bmp,2,0,0,NaN,796.6761716,791.1005846,NaN,2,1,0
22,8,3,1,1,2,2,0,2_4_5_1.bmp,2_1_5_1.bmp,2_1_5_3.bmp,1,2,1,1.303339731,798.7593996,791.1005846,800.5667814,2,1,0
22,8,4,1,1,2,2,1,2_4_5_1.bmp,2_1_5_1.bmp,2_1_1_0.bmp,1,0,0,NaN,800.8409327,791.1005846,NaN,2,1,0
22,8,5,1,1,2,3,0,3_1_1_0.bmp,3_3_3_0.bmp,3_3_5_2.bmp,1,0,0,NaN,803.0376434,803.5419184,NaN,2,1,1
22,8,6,1,1,2,3,0,3_1_1_0.bmp,3_3_3_0.bmp,3_3_4_1.bmp,1,0,0,NaN,809.1625422,803.5419184,NaN,2,1,0
22,8,7,1,1,2,3,0,3_1_1_0.bmp,3_3_3_0.bmp,3_1_2_2.bmp,2,0,0,NaN,811.3039584,803.5419184,NaN,2,1,0
22,8,8,1,1,2,3,1,3_1_1_0.bmp,3_3_3_0.bmp,3_3_5_2.bmp,1,0,0,NaN,813.3925387,803.5419184,NaN,2,1,0
22,8,9,1,1,2,4,0,4_5_5_0.bmp,4_2_3_2.bmp,4_3_3_0.bmp,1,2,1,0.734382098,815.563422,816.0677083,820.8061499,2,1,1
22,8,10,1,1,2,4,0,4_5_5_0.bmp,4_2_3_2.bmp,4_1_5_1.bmp,2,0,0,NaN,821.6485618,816.0677083,NaN,2,1,0
22,8,11,1,1,2,4,0,4_5_5_0.bmp,4_2_3_2.bmp,4_2_3_3.bmp,1,2,1,0.787175594,823.7308343,816.0677083,825.0220625,2,1,0
22,8,12,1,1,2,4,1,4_5_5_0.bmp,4_2_3_2.bmp,4_3_5_1.bmp,2,2,0,0.992608688,825.8133396,816.0677083,827.3100108,2,1,0
22,8,13,1,1,2,1,0,1_1_5_3.bmp,1_2_5_2.bmp,1_2_5_3.bmp,1,2,1,1.132175281,827.9332949,828.4374803,833.5737572,2,1,1
22,8,14,1,1,2,1,0,1_1_5_3.bmp,1_2_5_2.bmp,1_1_5_1.bmp,2,0,0,NaN,834.0131202,828.4374803,NaN,2,1,0
22,8,15,1,1,2,1,0,1_1_5_3.bmp,1_2_5_2.bmp,1_5_5_0.bmp,1,0,0,NaN,836.0880822,828.4374803,NaN,2,1,0
22,8,16,1,1,2,1,1,1_1_5_3.bmp,1_2_5_2.bmp,1_1_5_2.bmp,2,1,1,0.627412692,838.1621437,828.4374803,839.2936748,2,1,0
22,8,17,1,1,2,2,0,2_3_3_0.bmp,2_4_4_0.bmp,2_4_5_2.bmp,1,0,0,NaN,840.2814912,840.7856946,NaN,2,1,1
22,8,18,1,1,2,2,0,2_3_3_0.bmp,2_4_4_0.bmp,2_3_5_1.bmp,2,1,1,1.186288696,846.3549771,840.7856946,848.0453157,2,1,0
22,8,19,1,1,2,2,0,2_3_3_0.bmp,2_4_4_0.bmp,2_3_4_2.bmp,2,0,0,NaN,848.4184396,840.7856946,NaN,2,1,0
22,8,20,1,1,2,2,1,2_3_3_0.bmp,2_4_4_0.bmp,2_3_4_2.bmp,2,0,0,NaN,850.481041,840.7856946,NaN,2,1,0
22,8,21,1,1,2,3,0,3_2_3_1.bmp,3_1_3_1.bmp,3_2_3_3.bmp,2,0,0,NaN,852.6719712,853.1761371,NaN,2,1,1
22,8,22,1,1,2,3,0,3_2_3_1.bmp,3_1_3_1.bmp,3_2_2_0.bmp,2,0,0,NaN,858.7760451,853.1761371,NaN,2,1,0
22,8,23,1,1,2,3,0,3_2_3_1.bmp,3_1_3_1.bmp,3_2_2_0.bmp,2,0,0,NaN,860.8490944,853.1761371,NaN,2,1,0
22,8,24,1,1,2,3,1,3_2_3_1.bmp,3_1_3_1.bmp,3_1_1_0.bmp,1,0,0,NaN,862.9773477,853.1761371,NaN,2,1,0
22,8,25,1,1,2,4,0,4_1_5_1.bmp,4_3_3_0.bmp,4_1_1_0.bmp,2,1,1,1.068634338,865.0916904,865.5958512,870.6685619,2,1,1
22,8,26,1,1,2,4,0,4_1_5_1.bmp,4_3_3_0.bmp,4_3_4_1.bmp,1,0,0,NaN,871.1631623,865.5958512,NaN,2,1,0
22,8,27,1,1,2,4,0,4_1_5_1.bmp,4_3_3_0.bmp,4_1_1_0.bmp,2,1,1,1.004161969,873.224088,865.5958512,874.7324057,2,1,0
22,8,28,1,1,2,4,1,4_1_5_1.bmp,4_3_3_0.bmp,4_3_4_2.bmp,1,0,0,NaN,875.3246577,865.5958512,NaN,2,1,0
22,8,29,1,1,2,1,0,1_2_5_3.bmp,1_3_5_1.bmp,1_3_3_0.bmp,1,2,1,0.8612125,877.4026537,877.9068962,882.7721316,2,1,1
22,8,30,1,1,2,1,0,1_2_5_3.bmp,1_3_5_1.bmp,1_2_5_1.bmp,2,1,1,1.1777316,883.4742305,877.9068962,885.1561808,2,1,0
22,1,1,1,2,2,3,0,3_2_4_3.bmp,3_4_4_0.bmp,3_4_5_2.bmp,1,1,0,1.226787676,16.20479943,16.71175657,21.94515466,4,2,0
22,1,2,1,2,2,3,0,3_2_4_3.bmp,3_4_4_0.bmp,3_2_4_1.bmp,2,2,0,1.366200433,22.34631841,16.71175657,24.2170654,4,2,0
22,1,3,1,2,2,3,0,3_2_4_3.bmp,3_4_4_0.bmp,3_4_5_2.bmp,1,1,0,1.395579094,24.41343422,16.71175657,26.31285199,4,2,0
22,1,4,1,2,2,3,1,3_2_4_3.bmp,3_4_4_0.bmp,3_4_5_1.bmp,1,1,0,1.039653486,26.50520487,16.71175657,28.04876193,4,2,0
22,1,5,1,2,2,4,0,4_2_2_0.bmp,4_2_5_1.bmp,4_2_4_1.bmp,2,1,1,0.855110161,28.62631271,29.13286544,33.9926144,4,2,1
22,1,6,1,2,2,4,0,4_2_2_0.bmp,4_2_5_1.bmp,4_2_5_3.bmp,1,2,1,0.78235081,34.73008823,29.13286544,36.01654242,4,2,0
22,1,7,1,2,2,4,0,4_2_2_0.bmp,4_2_5_1.bmp,4_2_5_3.bmp,1,2,1,0.480228241,36.78414966,29.13286544,37.76850983,4,2,0
22,1,8,1,2,2,4,1,4_2_2_0.bmp,4_2_5_1.bmp,4_2_5_2.bmp,2,2,0,0.660219901,38.84402289,29.13286544,40.00839455,4,2,0
22,1,9,1,2,2,1,0,1_2_4_2.bmp,1_5_5_0.bmp,1_4_5_2.bmp,1,2,1,0.751368595,40.91618463,41.42048631,46.17613165,4,2,1
22,1,10,1,2,2,1,0,1_2_4_2.bmp,1_5_5_0.bmp,1_4_4_0.bmp,2,1,1,0.985373015,46.9983658,41.42048631,48.48808166,4,2,0
22,1,11,1,2,2,1,0,1_2_4_2.bmp,1_5_5_0.bmp,1_4_4_0.bmp,2,1,1,0.964470325,49.05121728,41.42048631,50.52010377,4,2,0
22,1,12,1,2,2,1,1,1_2_4_2.bmp,1_5_5_0.bmp,1_4_4_0.bmp,2,1,1,0.719348892,51.10458195,41.42048631,52.32806848,4,2,0
22,1,13,1,2,2,2,0,2_1_2_1.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,2,1,1.377398571,53.17781333,53.68207174,59.06377861,4,2,1
22,1,14,1,2,2,2,0,2_1_2_1.bmp,2_4_4_0.bmp,2_1_1_0.bmp,2,1,1,0.623942081,59.23958336,53.68207174,60.36775081,4,2,0
22,1,15,1,2,2,2,0,2_1_2_1.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,2,1,0.513830466,61.29367454,53.68207174,62.31164444,4,2,0
22,1,16,1,2,2,2,1,2_1_2_1.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,2,1,0.572195989,63.34721648,53.68207174,64.4236177,4,2,0
22,1,17,1,2,2,3,0,3_1_2_2.bmp,3_4_5_2.bmp,3_4_5_3.bmp,1,2,1,0.73390647,65.4925489,65.99745811,70.73540546,4,2,1
22,1,18,1,2,2,3,0,3_1_2_2.bmp,3_4_5_2.bmp,3_2_2_0.bmp,2,1,1,0.687655488,71.59164806,65.99745811,72.7833916,4,2,0
22,1,19,1,2,2,3,0,3_1_2_2.bmp,3_4_5_2.bmp,3_4_5_3.bmp,1,2,1,0.530160458,73.65311102,65.99745811,74.68730756,4,2,0
22,1,20,1,2,2,3,1,3_1_2_2.bmp,3_4_5_2.bmp,3_4_5_3.bmp,1,2,1,0.469578743,75.7136023,65.99745811,76.687203,4,2,0
22,1,21,1,2,2,2,0,2_3_4_1.bmp,2_1_4_2.bmp,2_3_4_3.bmp,2,2,0,1.383451033,77.83497875,78.33918849,83.7270004,4,2,1
22,1,22,1,2,2,2,0,2_3_4_1.bmp,2_1_4_2.bmp,2_3_3_0.bmp,2,1,1,1.425249502,83.90154262,78.33918849,85.8309622,4,2,0
22,1,23,1,2,2,2,0,2_3_4_1.bmp,2_1_4_2.bmp,2_4_4_0.bmp,1,2,1,0.998721543,85.9597504,78.33918849,87.46285085,4,2,0
22,1,24,1,2,2,2,1,2_3_4_1.bmp,2_1_4_2.bmp,2_4_4_0.bmp,1,2,1,0.988853842,88.01799244,78.33918849,89.51088265,4,2,0
22,1,25,1,2,2,4,0,4_1_5_2.bmp,4_5_5_0.bmp,4_2_5_1.bmp,1,2,1,0.79240059,90.0897125,90.59403912,95.39064464,4,2,1
22,1,26,1,2,2,4,0,4_1_5_2.bmp,4_5_5_0.bmp,4_5_5_0.bmp,2,2,0,1.056542633,96.14974948,90.59403912,97.71065959,4,2,0
22,1,27,1,2,2,4,0,4_1_5_2.bmp,4_5_5_0.bmp,4_5_5_0.bmp,2,2,0,0.616811268,98.20541897,90.59403912,99.32653012,4,2,0
22,1,28,1,2,2,4,1,4_1_5_2.bmp,4_5_5_0.bmp,4_2_5_2.bmp,1,2,1,0.940339496,100.2658282,90.59403912,101.7104171,4,2,0
22,1,29,1,2,2,1,0,1_3_3_0.bmp,1_2_4_3.bmp,1_2_4_2.bmp,1,1,0,0.793153843,102.3365114,102.8408191,107.6381953,4,2,1
22,1,30,1,2,2,1,0,1_3_3_0.bmp,1_2_4_3.bmp,1_2_4_2.bmp,1,1,0,0.488471657,108.3975901,102.8408191,109.3902069,4,2,0
22,2,1,1,2,1,4,0,4_1_4_3.bmp,4_2_5_3.bmp,4_1_4_2.bmp,2,1,1,0.73740863,126.5510136,127.0555265,131.7974519,3,2,0
22,2,2,1,2,1,4,0,4_1_4_3.bmp,4_2_5_3.bmp,4_2_5_1.bmp,1,2,1,0.563623269,132.6176724,127.0555265,133.6854723,3,2,0
22,2,3,1,2,1,4,0,4_1_4_3.bmp,4_2_5_3.bmp,4_1_4_2.bmp,2,1,1,0.738410664,134.6747111,127.0555265,135.9173165,3,2,0
22,2,4,1,2,1,4,1,4_1_4_3.bmp,4_2_5_3.bmp,4_2_5_2.bmp,1,1,0,0.556948855,136.73604,127.0555265,137.7972206,3,2,0
22,2,5,1,2,1,1,0,1_2_2_0.bmp,1_1_3_2.bmp,1_2_4_1.bmp,2,1,1,0.777781417,138.8147659,139.3190373,144.10099,3,2,1
22,2,6,1,2,1,1,0,1_2_2_0.bmp,1_1_3_2.bmp,1_3_3_0.bmp,1,2,1,0.716232222,144.8804311,139.3190373,146.1009614,3,2,0
22,2,7,1,2,1,1,0,1_2_2_0.bmp,1_1_3_2.bmp,1_3_3_0.bmp,1,2,1,0.467187984,146.9376651,139.3190373,147.9090178,3,2,0
22,2,8,1,2,1,1,1,1_2_2_0.bmp,1_1_3_2.bmp,1_3_3_0.bmp,1,2,1,0.555189662,148.9935717,139.3190373,150.0528716,3,2,0
22,2,9,1,2,1,3,0,3_1_2_1.bmp,3_1_1_0.bmp,3_1_5_1.bmp,1,1,0,1.04226358,151.1179707,151.6224073,156.6686322,3,2,1
22,2,10,1,2,1,3,0,3_1_2_1.bmp,3_1_1_0.bmp,3_1_1_0.bmp,2,1,1,0.578243344,157.1864431,151.6224073,158.2686381,3,2,0
22,2,11,1,2,1,3,0,3_1_2_1.bmp,3_1_1_0.bmp,3_1_2_3.bmp,2,2,0,0.662446909,159.2861345,151.6224073,160.4524973,3,2,0
22,2,12,1,2,1,3,1,3_1_2_1.bmp,3_1_1_0.bmp,3_1_2_1.bmp,1,1,0,1.014656731,161.3498422,151.6224073,162.8684205,3,2,0
22,2,13,1,2,1,2,0,2_3_5_1.bmp,2_2_5_2.bmp,2_3_5_3.bmp,2,1,1,0.774321622,163.4173011,163.9216797,168.7002261,3,2,1
22,2,14,1,2,1,2,0,2_3_5_1.bmp,2_2_5_2.bmp,2_5_5_0.bmp,1,1,0,0.601114345,169.4828738,163.9216797,170.5881795,3,2,0
22,2,15,1,2,1,2,0,2_3_5_1.bmp,2_2_5_2.bmp,2_3_5_3.bmp,2,1,1,0.848880727,171.5390357,163.9216797,172.8921382,3,2,0
22,2,16,1,2,1,2,1,2_3_5_1.bmp,2_2_5_2.bmp,2_3_5_3.bmp,2,1,1,0.672592536,173.5951728,163.9216797,174.7720399,3,2,0
22,2,17,1,2,1,1,0,1_2_2_0.bmp,1_1_2_1.bmp,1_2_4_2.bmp,2,2,0,0.866183607,175.6690642,176.173521,181.0438079,3,2,1
22,2,18,1,2,1,1,0,1_2_2_0.bmp,1_1_2_1.bmp,1_2_4_2.bmp,2,2,0,0.421143418,181.7345519,176.173521,182.6598969,3,2,0
22,2,19,1,2,1,1,0,1_2_2_0.bmp,1_1_2_1.bmp,1_1_1_0.bmp,1,2,1,0.381278709,183.7903503,176.173521,184.675784,3,2,0
22,2,20,1,2,1,1,1,1_2_2_0.bmp,1_1_2_1.bmp,1_1_1_0.bmp,1,2,1,0.637809504,185.8456448,176.173521,186.9876857,3,2,0
22,2,21,1,2,1,2,0,2_2_4_1.bmp,2_5_5_0.bmp,2_2_4_3.bmp,2,2,0,0.763553442,187.9154401,188.4197033,193.1874716,3,2,1
